1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio b-zero   Ip  Ipnorm
   0.300000000E+01   0.500000000E+01   0.100000000E+01   0.100000000E+01   0.400000000E+01   0.414509299E+01   0.400000000E+01   0.400000000E+01   0.300000000E+01   0.000000000E+00   0.400000000E+01   0.100000000E+01   0.229638885E+00   0.574097213E-01
     3   19  -0.123516480E+00   0.415520867E+01   0.561437222E-02   0.802809471E-03  -0.108063093E-03   0.142984918E+00  -0.149916505E-02  -0.148062777E+00  -0.851427117E-04
     3   20  -0.123516480E+00   0.415503121E+01   0.593376674E-02   0.848498178E-03  -0.113864344E-03   0.142987487E+00  -0.147291731E-02  -0.148067253E+00  -0.903457178E-04
     3   21  -0.123516480E+00   0.415484394E+01   0.624750556E-02   0.893381108E-03  -0.119505708E-03   0.142990231E+00  -0.144521617E-02  -0.148071946E+00  -0.955161213E-04
     3   22  -0.123516480E+00   0.415464701E+01   0.655527813E-02   0.937413942E-03  -0.124980660E-03   0.142993154E+00  -0.141608603E-02  -0.148076845E+00  -0.100649822E-03
     3   23  -0.123516480E+00   0.415444062E+01   0.685677808E-02   0.980552939E-03  -0.130283791E-03   0.142996257E+00  -0.138555269E-02  -0.148081941E+00  -0.105741736E-03
     3   24  -0.123516480E+00   0.415422493E+01   0.715170346E-02   0.102275498E-02  -0.135408912E-03   0.142999540E+00  -0.135364341E-02  -0.148087225E+00  -0.110787700E-03
     3   25  -0.123516480E+00   0.415400014E+01   0.743975714E-02   0.106397762E-02  -0.140355403E-03   0.143003011E+00  -0.132038685E-02  -0.148092688E+00  -0.115778135E-03
     3   26  -0.123516480E+00   0.415376647E+01   0.772064708E-02   0.110417911E-02  -0.145114817E-03   0.143006664E+00  -0.128581307E-02  -0.148098318E+00  -0.120711458E-03
     3   27  -0.123516480E+00   0.415352412E+01   0.799408673E-02   0.114331851E-02  -0.149688371E-03   0.143010507E+00  -0.124995356E-02  -0.148104109E+00  -0.125576594E-03
     3   28  -0.123516480E+00   0.415327331E+01   0.825979537E-02   0.118135565E-02  -0.154071286E-03   0.143014539E+00  -0.121284121E-02  -0.148110047E+00  -0.130368656E-03
     3   29  -0.123516480E+00   0.415301429E+01   0.851749846E-02   0.121825126E-02  -0.158261994E-03   0.143018759E+00  -0.117451028E-02  -0.148116125E+00  -0.135079744E-03
     3   30  -0.123516480E+00   0.415274729E+01   0.876692804E-02   0.125396698E-02  -0.162260206E-03   0.143023170E+00  -0.113499643E-02  -0.148122332E+00  -0.139700896E-03
     3   31  -0.123516480E+00   0.415247257E+01   0.900782307E-02   0.128846543E-02  -0.166064060E-03   0.143027770E+00  -0.109433667E-02  -0.148128659E+00  -0.144224946E-03
     3   32  -0.123516480E+00   0.415219039E+01   0.923992986E-02   0.132171025E-02  -0.169674285E-03   0.143032559E+00  -0.105256934E-02  -0.148135095E+00  -0.148642380E-03
     3   33  -0.123516480E+00   0.415190100E+01   0.946300241E-02   0.135366619E-02  -0.173090675E-03   0.143037536E+00  -0.100973413E-02  -0.148141632E+00  -0.152944872E-03
     3   34  -0.123516480E+00   0.415160471E+01   0.967680285E-02   0.138429911E-02  -0.176312842E-03   0.143042698E+00  -0.965871985E-03  -0.148148259E+00  -0.157124543E-03
     3   35  -0.123516480E+00   0.415130178E+01   0.988110179E-02   0.141357610E-02  -0.179346601E-03   0.143048046E+00  -0.921025150E-03  -0.148154972E+00  -0.161167593E-03
     3   36  -0.123516480E+00   0.415099252E+01   0.100756787E-01   0.144146548E-02  -0.182188187E-03   0.143053573E+00  -0.875237087E-03  -0.148161756E+00  -0.165070095E-03
     3   37  -0.123516480E+00   0.415067722E+01   0.102603224E-01   0.146793690E-02  -0.184843608E-03   0.143059277E+00  -0.828552464E-03  -0.148168607E+00  -0.168818658E-03
     3   38  -0.123516480E+00   0.415035621E+01   0.104348313E-01   0.149296135E-02  -0.187314288E-03   0.143065154E+00  -0.781017104E-03  -0.148175517E+00  -0.172404794E-03
     3   39  -0.123516480E+00   0.415002980E+01   0.105990137E-01   0.151651127E-02  -0.189602204E-03   0.143071197E+00  -0.732677952E-03  -0.148182476E+00  -0.175819798E-03
     3   40  -0.123516480E+00   0.414969830E+01   0.107526887E-01   0.153856054E-02  -0.191711784E-03   0.143077401E+00  -0.683583020E-03  -0.148189479E+00  -0.179052862E-03
     3   41  -0.123516480E+00   0.414936207E+01   0.108956857E-01   0.155908459E-02  -0.193647397E-03   0.143083761E+00  -0.633781344E-03  -0.148196523E+00  -0.182093596E-03
     3   42  -0.123516480E+00   0.414902143E+01   0.110278454E-01   0.157806041E-02  -0.195409331E-03   0.143090267E+00  -0.583322926E-03  -0.148203594E+00  -0.184936062E-03
     3   43  -0.123516480E+00   0.414867672E+01   0.111490200E-01   0.159546661E-02  -0.197004000E-03   0.143096912E+00  -0.532258680E-03  -0.148210693E+00  -0.187568583E-03
     3   44  -0.123516480E+00   0.414832831E+01   0.112590733E-01   0.161128347E-02  -0.198434907E-03   0.143103687E+00  -0.480640371E-03  -0.148217815E+00  -0.189982788E-03
     3   45  -0.123516480E+00   0.414797654E+01   0.113578811E-01   0.162549298E-02  -0.199704350E-03   0.143110582E+00  -0.428520548E-03  -0.148224951E+00  -0.192171918E-03
     3   46  -0.123516480E+00   0.414762178E+01   0.114453317E-01   0.163807888E-02  -0.200817279E-03   0.143117587E+00  -0.375952483E-03  -0.148232102E+00  -0.194126978E-03
     3   47  -0.123516480E+00   0.414726439E+01   0.115213257E-01   0.164902669E-02  -0.201776142E-03   0.143124690E+00  -0.322990096E-03  -0.148239260E+00  -0.195841899E-03
     3   48  -0.123516480E+00   0.414690474E+01   0.115857766E-01   0.165832375E-02  -0.202585935E-03   0.143131881E+00  -0.269687886E-03  -0.148246430E+00  -0.197308501E-03
     3   49  -0.123516480E+00   0.414654320E+01   0.116386108E-01   0.166595925E-02  -0.203247818E-03   0.143139147E+00  -0.216100856E-03  -0.148253599E+00  -0.198522881E-03
